synthetic_id,model_spec_version,global_synthetic_number,anchor_index,variant_number,variant_type,is_exact_anchor_fit,anchor_recording_uid,anchor_recording_id,tissue,source_neighbour_recording_uid,interpolation_fraction,random_seed,residual_noise_added,n_time_points,duration_days,fit_start_day_original,forskolin_day_original,forskolin_day_zero,drift_reference_day_original,drift_reference_day_zero,reference_window_start_day_original,reference_window_end_day_original,reference_window_n_points,profiled_initial_phase_radians,transition_duration_days,acute_transient_shape,acute_transient_sigma_hours,fit_pre_amplitude,fit_post_amplitude,fit_pre_period_hours,fit_post_period_hours,fit_pre_envelope_log_rate_per_day,fit_post_envelope_log_rate_per_day,fit_baseline_step,fit_phase_shift_angle_radians,fit_linear_drift_slope_per_day,fit_signed_acute_transient_amplitude,fit_phase_shift_hours,derived_pre_envelope_final_fraction,derived_post_envelope_final_fraction,pre_period_status,pre_period_reason,post_period_status,post_period_reason,pre_amplitude_envelope_status,pre_amplitude_envelope_reason,post_amplitude_envelope_status,post_amplitude_envelope_reason,phase_shift_status,phase_shift_reason,variant_pre_envelope_median,variant_pre_envelope_p10,variant_pre_median_envelope_to_anchor_residual,variant_pre_observable_fraction,variant_post_envelope_median,variant_post_envelope_p10,variant_post_median_envelope_to_anchor_residual,variant_post_observable_fraction,variant_transition_envelope_to_anchor_residual,variant_acute_transient_to_transition_envelope
SYN_A012_5C-T12_V002,msc_x10_causal_angle_halfgaussian_v1,113,12,2,local_same_tissue_variant,False,250625 to 250728::5C-T12_Raw.csv,5C-T12,DRG,250625 to 250728::7D-L2_Raw.csv,0.11666666666666667,123,False,942,13.10903,0.88889,7.727085,6.838195,4.18056,3.29167,0.88889,7.477085,475,-1.1569699761191736,0.2,causal_half_gaussian,3.0,2.020398394046122,3.3019885913811304,29.993205838779605,25.50676963265303,-0.9928880938016208,-0.2421519121968494,6.530839239127254,3.027865561623784,0.22650365837916858,3.9248270356132857,12.291706448754914,0.0011254611698210326,0.21904136486901105,difficult,fit_pre_period_hours_at_bound,eligible,none,eligible,none,eligible,none,difficult,fit_pre_period_hours_at_bound,0.06936550031017989,0.004674073880690039,0.08141799852915454,0.12857142857142856,1.508168619503862,0.827701231692572,1.6393368225436467,0.8296460176991151,0.11058766144945124,38.57732785845384
SYN_A012_5C-T12_V003,msc_x10_causal_angle_halfgaussian_v1,114,12,3,local_same_tissue_variant,False,250625 to 250728::5C-T12_Raw.csv,5C-T12,DRG,250811::7C-1FT12_Raw.csv,0.19444444444444445,123,False,942,13.10903,0.88889,7.727085,6.838195,4.18056,3.29167,0.88889,7.477085,475,-1.1569699761191736,0.2,causal_half_gaussian,3.0,2.062116862336404,3.2919612397232436,29.346796377555002,25.50033987855558,-0.993165358331222,-0.16582963197046052,6.753666595879643,-2.7844310857389125,0.2796797008709934,3.636376099204111,-11.300627879560382,0.0011233293295245805,0.3534934721341512,difficult,fit_pre_period_hours_at_bound,eligible,none,eligible,none,eligible,none,difficult,fit_pre_period_hours_at_bound,0.07073117620549535,0.004762508902946842,0.08302096538643788,0.1326530612244898,1.920408392696971,1.2733468657804523,2.0874298481993727,0.9889380530973452,0.11047562411517148,35.77837607877725
SYN_A012_5C-T12_V004,msc_x10_causal_angle_halfgaussian_v1,115,12,4,local_same_tissue_variant,False,250625 to 250728::5C-T12_Raw.csv,5C-T12,DRG,250625 to 250728::8B-L2m1_Raw.csv,0.3111111111111111,123,False,942,13.10903,0.88889,7.727085,6.838195,4.18056,3.29167,0.88889,7.477085,475,-1.1569699761191736,0.2,causal_half_gaussian,3.0,2.4607355414258034,3.842484993101655,29.135528096310725,25.260127258849952,-1.1492411481987912,-0.281432818657795,7.754652755999117,-2.3001515086459516,0.2503598255952941,2.5990090239727723,-9.247239573953212,0.000386362282330285,0.17121781358247476,difficult,fit_pre_period_hours_at_bound,eligible,none,eligible,none,eligible,none,difficult,fit_pre_period_hours_at_bound,0.04968058048273832,0.0021891024808139716,0.05831275505234862,0.13673469387755102,1.551593929428757,0.7725597234160065,1.686538911666592,0.7986725663716814,0.12679958427763485,22.27964423166957
SYN_A012_5C-T12_V005,msc_x10_causal_angle_halfgaussian_v1,116,12,5,local_same_tissue_variant,False,250625 to 250728::5C-T12_Raw.csv,5C-T12,DRG,250811::3D-1FT10_Raw.csv,0.07777777777777778,123,False,942,13.10903,0.88889,7.727085,6.838195,4.18056,3.29167,0.88889,7.477085,475,-1.1569699761191736,0.2,causal_half_gaussian,3.0,2.104043022834949,3.562383815369783,29.74874568866104,25.652189930929257,-1.0011760793498645,-0.24298268994811723,6.950722154974136,-2.9305961107843386,0.23205930196636093,3.9273734788540313,-11.96466511321592,0.0010634496587111652,0.21790319890677554,difficult,fit_pre_period_hours_at_bound,eligible,none,eligible,none,eligible,none,difficult,fit_pre_period_hours_at_bound,0.07023251801895539,0.004627130474725976,0.0824356635964023,0.1346938775510204,1.6227344248981141,0.8887449807184461,1.76386662707502,0.8761061946902655,0.1190792888957633,35.849595882892984
SYN_A012_5C-T12_V006,msc_x10_causal_angle_halfgaussian_v1,117,12,6,local_same_tissue_variant,False,250625 to 250728::5C-T12_Raw.csv,5C-T12,DRG,250811::6A-1FL1_Raw.csv,0.35,123,False,942,13.10903,0.88889,7.727085,6.838195,4.18056,3.29167,0.88889,7.477085,475,-1.1569699761191736,0.2,causal_half_gaussian,3.0,1.7942874057938523,4.387655517603734,29.376739412479314,25.18830684579537,-0.9207579973750223,-0.26393143692168747,7.654477471984089,2.3319484410634432,0.2891983045839263,4.0217811326574076,9.34841644968873,0.0018430697891602204,0.19107858567150027,difficult,fit_pre_period_hours_at_bound,eligible,none,eligible,none,eligible,none,difficult,fit_pre_period_hours_at_bound,0.07869986542098456,0.006451019826494455,0.09237424221605478,0.12040816326530612,1.867658582433696,0.9747127219226781,2.030092289766931,0.9336283185840708,0.14718367286224024,29.701411585171492
SYN_A012_5C-T12_V007,msc_x10_causal_angle_halfgaussian_v1,118,12,7,local_same_tissue_variant,False,250625 to 250728::5C-T12_Raw.csv,5C-T12,DRG,250625 to 250728::8B-L2m1_Raw.csv,0.15555555555555556,123,False,942,13.10903,0.88889,7.727085,6.838195,4.18056,3.29167,0.88889,7.477085,475,-1.1569699761191736,0.2,causal_half_gaussian,3.0,2.3041803937341903,3.649984425291336,29.56534423694866,25.412519571858557,-1.092618181694503,-0.2615431418394856,7.389245170007216,-2.736166124820805,0.2403405235581564,3.4114315744395336,-11.066500795291235,0.0005690534525870149,0.19396183077535176,difficult,fit_pre_period_hours_at_bound,eligible,none,eligible,none,eligible,none,difficult,fit_pre_period_hours_at_bound,0.056382455756980435,0.0028975428780947973,0.0661791045889459,0.1346938775510204,1.5657143499457777,0.8219535719709862,1.701887411167243,0.827433628318584,0.12092686619027564,30.664236819312798
SYN_A012_5C-T12_V008,msc_x10_causal_angle_halfgaussian_v1,119,12,8,local_same_tissue_variant,False,250625 to 250728::5C-T12_Raw.csv,5C-T12,DRG,250811::7C-1FT12_Raw.csv,0.23333333333333334,123,False,942,13.10903,0.88889,7.727085,6.838195,4.18056,3.29167,0.88889,7.477085,475,-1.1569699761191736,0.2,causal_half_gaussian,3.0,2.0450151855951693,3.258856716171689,29.217123577548683,25.48742547729326,-0.9845993869594234,-0.15066486536031734,6.6996323982525094,-2.7068811546875633,0.28955139674098834,3.518880494063674,-10.980327386995032,0.0011910945497394805,0.38875944849577565,difficult,fit_pre_period_hours_at_bound,eligible,none,eligible,none,eligible,none,difficult,fit_pre_period_hours_at_bound,0.07221493021375663,0.0049768945487214025,0.08476252684165764,0.1326530612244898,1.9971400223582403,1.3746836917667264,2.170834969039827,0.9889380530973452,0.10954883294683654,34.915241996489165
SYN_A012_5C-T12_V009,msc_x10_causal_angle_halfgaussian_v1,120,12,9,local_same_tissue_variant,False,250625 to 250728::5C-T12_Raw.csv,5C-T12,DRG,250625 to 250728::7D-L2_Raw.csv,0.27222222222222225,123,False,942,13.10903,0.88889,7.727085,6.838195,4.18056,3.29167,0.88889,7.477085,475,-1.1569699761191736,0.2,causal_half_gaussian,3.0,1.8507625913841819,3.0946615699146154,29.990599787036945,25.42924662970085,-0.9354119319501618,-0.2428165084310802,5.873508112609839,2.9170135555435914,0.22141357419003507,3.5261242498892744,11.805708967605723,0.0016673342323478423,0.218130393507889,difficult,fit_pre_period_hours_at_bound,eligible,none,eligible,none,eligible,none,difficult,fit_pre_period_hours_at_bound,0.07723630113389074,0.006083961926786633,0.09065637851664973,0.12244897959183673,1.4104362357580955,0.7727908911629529,1.53310447335042,0.7853982300884956,0.1046489483004472,36.62528705382966
SYN_A013_5D-T10_V000,msc_x10_causal_angle_halfgaussian_v1,121,13,0,anchor_exact_fit,True,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250625 to 250728::5D-T10_Raw.csv,0.0,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.2246155258135107,3.12337353091594,25.292667687697246,25.124740294102505,-0.3710689918274344,-0.344801278448873,2.62059564721949,-2.591409370866141,-0.0080139398654367,4.398410047539028,-10.362337613108126,0.0794769706795664,0.11507301064083492,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3473386284950631,0.12675100476181442,0.7899145920861282,0.4061224489795918,1.0332201236502918,0.43970030589365167,2.298106885680921,0.8893805309734514,0.32945208905156825,29.694828176253647
SYN_A013_5D-T10_V001,msc_x10_causal_angle_halfgaussian_v1,122,13,1,local_same_tissue_variant,False,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250625 to 250728::4C-T5m1_Raw.csv,0.3111111111111111,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.1780155455699601,2.99520551120028,25.610667074004002,25.18744010431186,-0.36418134428551907,-0.32095518812529744,2.742391554364611,-2.1074605914448137,-0.009712930371378627,3.2085043389294503,-8.4481890671853,0.08330184603966448,0.13363356457612352,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.34202835595258707,0.12717061471889501,0.7778380148639787,0.3979591836734694,1.064842717677075,0.4828875451520827,2.368442431236593,0.9336283185840708,0.3264717847362222,21.859204111380414
SYN_A013_5D-T10_V002,msc_x10_causal_angle_halfgaussian_v1,123,13,2,local_same_tissue_variant,False,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250811::2D-1FL2_Raw.csv,0.23333333333333334,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.110590717540186,3.49737882210629,25.258166295509717,25.154709772456474,-0.36394126822861245,-0.3459183012363226,2.7580984519586456,-2.7203219652344677,0.04549138454779539,4.011153789427071,-10.890799200991262,0.08343843566575401,0.11426978042734948,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3227150280954406,0.12006795101908725,0.7339158068383306,0.37551020408163266,1.1528032700506308,0.4892345226739308,2.5640858826666815,0.9380530973451328,0.33321930765324803,26.774201250154647
SYN_A013_5D-T10_V003,msc_x10_causal_angle_halfgaussian_v1,124,13,3,local_same_tissue_variant,False,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250811::8C-2ML4_Raw.csv,0.35,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.0969418693436108,3.56859862994827,25.95863765369673,24.96455105422248,-0.3663641453190124,-0.38330430335280197,2.312436973075188,-1.8838510807672708,0.052585417971238675,4.067071454629571,-7.484976836609878,0.08207016977175778,0.0903888637234443,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.31613716362127575,0.11684895994039077,0.718956482689961,0.3673469387755102,1.043321971373489,0.40359852559609327,2.3205755980872977,0.8539823008849557,0.3300100928880857,27.411446136814252
SYN_A013_5D-T10_V004,msc_x10_causal_angle_halfgaussian_v1,125,13,4,local_same_tissue_variant,False,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250625 to 250728::7C-L1_Raw.csv,0.11666666666666667,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.2391294163106874,3.0759998613260446,25.379654255295648,25.013644106139804,-0.39291696741101134,-0.3467736880121114,2.46115656358402,-2.65558237287041,-0.016845613635891734,4.299645817843071,-10.571993204404803,0.06846824449014181,0.11365848048786836,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.32632401236649755,0.11221998497360863,0.7421233285604869,0.3877551020408163,1.0111299624122534,0.42820171567350185,2.2489735495360663,0.8761061946902655,0.3003727384904228,31.838275466782626
SYN_A013_5D-T10_V005,msc_x10_causal_angle_halfgaussian_v1,126,13,5,local_same_tissue_variant,False,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250625 to 250728::6A-T7_Raw.csv,0.27222222222222225,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.235051454540386,2.6662690711726063,25.298760070029484,25.155476229458134,-0.39165073105303033,-0.3527919046232525,2.3316139672325145,-2.7405030821836887,-0.027915105491533174,3.026174417836457,-10.971928531513248,0.06906245477037685,0.10944903243389688,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.32665163520063967,0.11271973759760559,0.7428684056586223,0.3877551020408163,0.8596845957036949,0.35867774492857374,1.9121260258856183,0.7964601769911505,0.2860560756359681,23.529903555119127
SYN_A013_5D-T10_V006,msc_x10_causal_angle_halfgaussian_v1,127,13,6,local_same_tissue_variant,False,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250811::2D-1FL2_Raw.csv,0.19444444444444445,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.1295948522524069,3.435044606907898,25.26391652754097,25.149714859397477,-0.3651292221617494,-0.3457321307717477,2.735181317835453,-2.6988365328397466,0.036573830478923375,4.0756964991123965,-10.80263686883245,0.08276473811750942,0.1144032617151584,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3269157799103096,0.12123895830669121,0.743469121339152,0.3816326530612245,1.1329332060509132,0.48102376986635526,2.5198905269516323,0.9292035398230089,0.33269543201518587,27.247857930682247
SYN_A013_5D-T10_V007,msc_x10_causal_angle_halfgaussian_v1,128,13,7,local_same_tissue_variant,False,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250625 to 250728::4C-T5m1_Raw.csv,0.03888888888888889,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.2187905282830669,3.1073525284514827,25.33241761098559,25.132577770378674,-0.370208035884695,-0.34182051715842604,2.63582013561263,-2.5309157734384753,-0.00822631367867944,4.2496718339628305,-10.123597251466917,0.07994530622324558,0.11724416427807204,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.34669862181702105,0.126813717060467,0.7884590942734939,0.4061224489795918,1.0377977133748701,0.44492231227266027,2.3082884435359015,0.8938053097345132,0.32909637171532885,28.721668679404537
SYN_A013_5D-T10_V008,msc_x10_causal_angle_halfgaussian_v1,129,13,8,local_same_tissue_variant,False,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250625 to 250728::7C-L1_Raw.csv,0.15555555555555556,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.2439673798097464,3.0602086381294127,25.408649777828447,24.97661204348557,-0.4001996259388703,-0.3474311578665242,2.4080102023721963,-2.6769733735385,-0.01978950489271008,4.266724407944419,-10.641374101319474,0.06514861017759611,0.11319084505812751,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3195957828357868,0.10775311370107972,0.7268220454632377,0.3836734693877551,1.0038194760587236,0.4244138468186953,2.232713433572229,0.8716814159292036,0.2914762446231516,32.55883033532156
SYN_A013_5D-T10_V009,msc_x10_causal_angle_halfgaussian_v1,130,13,9,local_same_tissue_variant,False,250625 to 250728::5D-T10_Raw.csv,5D-T10,DRG,250625 to 250728::6A-T7_Raw.csv,0.07777777777777778,123,False,942,13.09513,0.89931,7.723615,6.824305,4.184025,3.2847150000000003,0.89931,7.473615,474,-1.6898299871404718,0.2,causal_half_gaussian,3.0,1.227597219735475,2.992772256703559,25.294408368363598,25.1335219899184,-0.3769494887490333,-0.3470843144986957,2.5380294529374967,-2.634007574099726,-0.013699987187178547,4.006342724766865,-10.53635760345957,0.07635068459534605,0.11343730239847719,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.34130038605688534,0.12257363075717115,0.7761824718404294,0.4020408163265306,0.9827918023504982,0.41588062379078755,2.185943301407169,0.8628318584070797,0.31669663885242744,28.13727350819203
SYN_A014_6A-T7_V000,msc_x10_causal_angle_halfgaussian_v1,131,14,0,anchor_exact_fit,True,250625 to 250728::6A-T7_Raw.csv,6A-T7,DRG,250625 to 250728::6A-T7_Raw.csv,0.0,123,False,943,13.10903,0.89236,7.730555,6.838195,4.18403,3.29167,0.89236,7.480555,475,-1.463800848507918,0.2,causal_half_gaussian,3.0,1.2629515905244808,1.444214291042469,25.315047867693217,25.237647811735435,-0.4466753808194195,-0.3741545990894508,1.5590302921652954,-3.1391005552979494,-0.0811202625735462,-0.6424555309602118,-12.608813903627306,0.04714848717692462,0.09572634267101843,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2762396373607188,0.08188534893204538,1.006963293443176,0.5030549898167006,0.4348115247026423,0.17205866154660465,2.0488928355825275,0.8097345132743363,0.30523523143769804,7.672485151673085
SYN_A014_6A-T7_V001,msc_x10_causal_angle_halfgaussian_v1,132,14,1,local_same_tissue_variant,False,250625 to 250728::6A-T7_Raw.csv,6A-T7,DRG,250625 to 250728::7C-L1_Raw.csv,0.07777777777777778,123,False,943,13.10903,0.89236,7.730555,6.838195,4.18403,3.29167,0.89236,7.480555,475,-1.463800848507918,0.2,causal_half_gaussian,3.0,1.2696458236006343,1.5432331188615862,25.371298232092464,25.154801990611073,-0.4553602009535386,-0.37318650274845366,1.5353037640236415,-3.139284353400544,-0.08132199776544104,-0.31623102798535324,-12.568159689923519,0.044429933918192166,0.09630924304940255,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.26961706564455884,0.07805486919983126,0.9828223457859794,0.49490835030549896,0.4660685977744965,0.18487027983526605,2.1961805440258555,0.8407079646017699,0.2989942200642747,3.855399008124333
SYN_A014_6A-T7_V002,msc_x10_causal_angle_halfgaussian_v1,133,14,2,local_same_tissue_variant,False,250625 to 250728::6A-T7_Raw.csv,6A-T7,DRG,250625 to 250728::1B-L1m2_Raw.csv,0.11666666666666667,123,False,943,13.10903,0.89236,7.730555,6.838195,4.18403,3.29167,0.89236,7.480555,475,-1.463800848507918,0.2,causal_half_gaussian,3.0,1.2799264686520642,1.5101803152632884,25.228250758136294,25.195889868462658,-0.43143013861258117,-0.3501549594697985,1.9220822692635229,3.013771236313958,-0.059560070088061384,-0.5761755349966343,12.085374606433943,0.05232906026044549,0.11127351880757207,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.29485864199832607,0.09110824543601749,1.0748342710105132,0.5254582484725051,0.49106408200750856,0.20622415022187557,2.3139627684090707,0.8871681415929203,0.3366094488482379,6.239591466123322
SYN_A014_6A-T7_V003,msc_x10_causal_angle_halfgaussian_v1,134,14,3,local_same_tissue_variant,False,250625 to 250728::6A-T7_Raw.csv,6A-T7,DRG,250811::4A-2MT10_Raw.csv,0.03888888888888889,123,False,943,13.10903,0.89236,7.730555,6.838195,4.18403,3.29167,0.89236,7.480555,475,-1.463800848507918,0.2,causal_half_gaussian,3.0,1.2489164734645064,1.4981687388842218,25.39429195844727,25.213862963237748,-0.4427335144656464,-0.3786512645584394,1.579783263502739,-3.030397030874191,-0.07481526398706906,-0.7046651815221034,-12.160713352406702,0.04843667012340916,0.09306476758390236,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2768585939834006,0.08295421732026295,1.0092195467644915,0.5030549898167006,0.4445951294809606,0.17398845908935448,2.094994552298008,0.8163716814159292,0.3116634072583159,8.241848802166302
SYN_A014_6A-T7_V004,msc_x10_causal_angle_halfgaussian_v1,135,14,4,local_same_tissue_variant,False,250625 to 250728::6A-T7_Raw.csv,6A-T7,DRG,250625 to 250728::4C-T5m1_Raw.csv,0.27222222222222225,123,False,943,13.10903,0.89236,7.730555,6.838195,4.18403,3.29167,0.89236,7.480555,475,-1.463800848507918,0.2,causal_half_gaussian,3.0,1.211740679084499,1.7891717335346002,25.587204948379394,25.261774210312993,-0.42006694999464766,-0.3452986438819427,1.954583390904252,-2.56655166198674,-0.0627057136401489,-0.3113873962910216,-10.318913960746478,0.056557372299005225,0.1147142733920525,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2901557264120792,0.09247174273176148,1.0576909551100204,0.5193482688391039,0.5909189989288315,0.25116270740222935,2.784493129851773,0.9778761061946902,0.3574289133440424,3.1756965243040463
SYN_A014_6A-T7_V005,msc_x10_causal_angle_halfgaussian_v1,136,14,5,local_same_tissue_variant,False,250625 to 250728::6A-T7_Raw.csv,6A-T7,DRG,250625 to 250728::5D-T10_Raw.csv,0.19444444444444445,123,False,943,13.10903,0.89236,7.730555,6.838195,4.18403,3.29167,0.89236,7.480555,475,-1.463800848507918,0.2,causal_half_gaussian,3.0,1.2554973557195699,1.7707174765734217,25.310696166027334,25.2156935721957,-0.4319741385154224,-0.368447008964894,1.7654457778702777,-3.0326050472139867,-0.06690514426919157,0.337712775970196,-12.170457476188568,0.052134758960386066,0.09921457010060507,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.288695965939873,0.08907203942239014,1.0523697592571188,0.5173116089613035,0.5429644124652868,0.21791582073833224,2.5585243984441295,0.911504424778761,0.34510266404066087,3.567194775139278
